Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/8/1, 21:9:0, 35.102, 35.000, 34.867
2023/8/1, 21:9:10, 35.141, 35.039, 34.906
2023/8/1, 21:9:20, 35.172, 35.070, 34.938
2023/8/1, 21:9:30, 35.211, 35.109, 34.961
2023/8/1, 21:9:40, 35.242, 35.141, 35.000
2023/8/1, 21:9:50, 35.273, 35.180, 35.023
2023/8/1, 21:10:0, 35.313, 35.211, 35.063
2023/8/1, 21:10:10, 35.344, 35.242, 35.094
2023/8/1, 21:10:20, 35.383, 35.273, 35.133
2023/8/1, 21:10:30, 35.414, 35.313, 35.164
2023/8/1, 21:10:40, 35.453, 35.352, 35.211
2023/8/1, 21:10:50, 35.484, 35.383, 35.242
2023/8/1, 21:11:0, 35.523, 35.422, 35.281
2023/8/1, 21:11:10, 35.563, 35.445, 35.313
2023/8/1, 21:11:20, 35.594, 35.492, 35.344
2023/8/1, 21:11:30, 35.625, 35.523, 35.375
2023/8/1, 21:11:40, 35.664, 35.563, 35.398
2023/8/1, 21:11:50, 35.695, 35.594, 35.422
2023/8/1, 21:12:0, 35.727, 35.625, 35.453
2023/8/1, 21:12:10, 35.758, 35.656, 35.484
2023/8/1, 21:12:20, 35.797, 35.695, 35.516
2023/8/1, 21:12:30, 35.836, 35.719, 35.547
2023/8/1, 21:12:40, 35.859, 35.766, 35.594
2023/8/1, 21:12:50, 35.891, 35.797, 35.625
2023/8/1, 21:13:0, 35.930, 35.828, 35.656
2023/8/1, 21:13:10, 35.961, 35.859, 35.688
2023/8/1, 21:13:20, 36.000, 35.891, 35.719
2023/8/1, 21:13:30, 36.023, 35.930, 35.742
2023/8/1, 21:13:40, 36.055, 35.961, 35.781
2023/8/1, 21:13:50, 36.094, 36.000, 35.828
2023/8/1, 21:14:0, 36.125, 36.031, 35.859
2023/8/1, 21:14:10, 36.156, 36.063, 35.898
2023/8/1, 21:14:20, 36.188, 36.094, 35.922
2023/8/1, 21:14:30, 36.227, 36.141, 35.945
2023/8/1, 21:14:40, 36.258, 36.164, 35.992
2023/8/1, 21:14:50, 36.289, 36.211, 36.023
2023/8/1, 21:15:0, 36.328, 36.242, 36.055
2023/8/1, 21:15:10, 36.359, 36.281, 36.086
2023/8/1, 21:15:20, 36.391, 36.305, 36.125
2023/8/1, 21:15:30, 36.422, 36.328, 36.141
2023/8/1, 21:15:40, 36.453, 36.367, 36.180
2023/8/1, 21:15:50, 36.477, 36.398, 36.211
2023/8/1, 21:16:0, 36.508, 36.422, 36.234
