Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/7/6, 15:20:10, 35.164, 35.180, 35.242
2023/7/6, 15:20:20, 35.195, 35.219, 35.273
2023/7/6, 15:20:30, 35.219, 35.242, 35.305
2023/7/6, 15:20:40, 35.242, 35.273, 35.336
2023/7/6, 15:20:50, 35.273, 35.297, 35.359
2023/7/6, 15:21:0, 35.297, 35.328, 35.383
2023/7/6, 15:21:10, 35.336, 35.359, 35.414
2023/7/6, 15:21:20, 35.359, 35.391, 35.453
2023/7/6, 15:21:30, 35.391, 35.414, 35.477
2023/7/6, 15:21:40, 35.414, 35.445, 35.508
2023/7/6, 15:21:50, 35.445, 35.477, 35.539
2023/7/6, 15:22:0, 35.477, 35.508, 35.570
2023/7/6, 15:22:10, 35.500, 35.539, 35.594
2023/7/6, 15:22:20, 35.539, 35.570, 35.633
2023/7/6, 15:22:30, 35.563, 35.602, 35.656
2023/7/6, 15:22:40, 35.586, 35.625, 35.680
2023/7/6, 15:22:50, 35.617, 35.648, 35.711
2023/7/6, 15:23:0, 35.641, 35.680, 35.734
2023/7/6, 15:23:10, 35.672, 35.703, 35.773
2023/7/6, 15:23:20, 35.695, 35.734, 35.797
2023/7/6, 15:23:30, 35.727, 35.766, 35.828
2023/7/6, 15:23:40, 35.758, 35.797, 35.852
2023/7/6, 15:23:50, 35.789, 35.820, 35.883
2023/7/6, 15:24:0, 35.813, 35.852, 35.922
2023/7/6, 15:24:10, 35.844, 35.875, 35.945
2023/7/6, 15:24:20, 35.867, 35.906, 35.977
2023/7/6, 15:24:30, 35.898, 35.938, 36.008
2023/7/6, 15:24:40, 35.922, 35.969, 36.031
2023/7/6, 15:24:50, 35.953, 35.992, 36.063
2023/7/6, 15:25:0, 35.984, 36.023, 36.086
2023/7/6, 15:25:10, 36.008, 36.047, 36.117
2023/7/6, 15:25:20, 36.039, 36.086, 36.148
2023/7/6, 15:25:30, 36.063, 36.109, 36.172
2023/7/6, 15:25:40, 36.094, 36.133, 36.211
2023/7/6, 15:25:50, 36.117, 36.172, 36.234
2023/7/6, 15:26:0, 36.148, 36.203, 36.266
2023/7/6, 15:26:10, 36.172, 36.227, 36.289
2023/7/6, 15:26:20, 36.203, 36.258, 36.320
2023/7/6, 15:26:30, 36.242, 36.289, 36.344
2023/7/6, 15:26:40, 36.258, 36.313, 36.367
2023/7/6, 15:26:50, 36.289, 36.344, 36.398
