Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/10/10, 21:38:40, 32.773, 32.734, 32.766
2023/10/10, 21:38:50, 32.781, 32.766, 32.797
2023/10/10, 21:39:0, 32.805, 32.805, 32.844
2023/10/10, 21:39:10, 32.844, 32.836, 32.875
2023/10/10, 21:39:20, 32.906, 32.883, 32.914
2023/10/10, 21:39:30, 32.922, 32.914, 32.945
2023/10/10, 21:39:40, 32.953, 32.945, 32.977
2023/10/10, 21:39:50, 32.977, 32.984, 33.016
2023/10/10, 21:40:0, 33.016, 33.023, 33.055
2023/10/10, 21:40:10, 33.055, 33.063, 33.094
2023/10/10, 21:40:20, 33.094, 33.102, 33.125
2023/10/10, 21:40:30, 33.125, 33.133, 33.172
2023/10/10, 21:40:40, 33.156, 33.164, 33.203
2023/10/10, 21:40:50, 33.188, 33.195, 33.234
2023/10/10, 21:41:0, 33.227, 33.242, 33.273
2023/10/10, 21:41:10, 33.266, 33.281, 33.313
2023/10/10, 21:41:20, 33.289, 33.313, 33.344
2023/10/10, 21:41:30, 33.328, 33.352, 33.383
2023/10/10, 21:41:40, 33.367, 33.391, 33.414
2023/10/10, 21:41:50, 33.398, 33.422, 33.453
2023/10/10, 21:42:0, 33.445, 33.453, 33.484
2023/10/10, 21:42:10, 33.477, 33.492, 33.531
2023/10/10, 21:42:20, 33.516, 33.531, 33.563
2023/10/10, 21:42:30, 33.547, 33.570, 33.602
2023/10/10, 21:42:40, 33.594, 33.594, 33.633
2023/10/10, 21:42:50, 33.641, 33.641, 33.672
2023/10/10, 21:43:0, 33.688, 33.672, 33.703
2023/10/10, 21:43:10, 33.727, 33.703, 33.742
2023/10/10, 21:43:20, 33.766, 33.742, 33.781
2023/10/10, 21:43:30, 33.797, 33.781, 33.820
2023/10/10, 21:43:40, 33.836, 33.813, 33.852
2023/10/10, 21:43:50, 33.883, 33.852, 33.883
2023/10/10, 21:44:0, 33.922, 33.883, 33.922
2023/10/10, 21:44:10, 33.961, 33.914, 33.961
2023/10/10, 21:44:20, 33.992, 33.953, 33.992
2023/10/10, 21:44:30, 34.031, 33.984, 34.031
2023/10/10, 21:44:40, 34.078, 34.023, 34.063
2023/10/10, 21:44:50, 34.117, 34.055, 34.102
2023/10/10, 21:45:0, 34.156, 34.086, 34.125
2023/10/10, 21:45:10, 34.203, 34.125, 34.156
2023/10/10, 21:45:20, 34.250, 34.156, 34.203
2023/10/10, 21:45:30, 34.289, 34.203, 34.234
2023/10/10, 21:45:40, 34.328, 34.227, 34.266
2023/10/10, 21:45:50, 34.367, 34.266, 34.313
2023/10/10, 21:46:0, 34.414, 34.305, 34.344
2023/10/10, 21:46:10, 34.445, 34.336, 34.367
2023/10/10, 21:46:20, 34.484, 34.367, 34.406
2023/10/10, 21:46:30, 34.523, 34.406, 34.453
2023/10/10, 21:46:40, 34.563, 34.453, 34.484
2023/10/10, 21:46:50, 34.594, 34.484, 34.523
2023/10/10, 21:47:0, 34.641, 34.523, 34.555
2023/10/10, 21:47:10, 34.680, 34.555, 34.586
2023/10/10, 21:47:20, 34.711, 34.594, 34.617
2023/10/10, 21:47:30, 34.742, 34.625, 34.656
2023/10/10, 21:47:40, 34.781, 34.656, 34.688
2023/10/10, 21:47:50, 34.820, 34.703, 34.734
2023/10/10, 21:48:0, 34.859, 34.734, 34.766
2023/10/10, 21:48:10, 34.891, 34.773, 34.805
2023/10/10, 21:48:20, 34.930, 34.805, 34.844
2023/10/10, 21:48:30, 34.961, 34.844, 34.883
2023/10/10, 21:48:40, 34.992, 34.883, 34.914
2023/10/10, 21:48:50, 35.023, 34.914, 34.953
2023/10/10, 21:49:0, 35.063, 34.953, 34.992
2023/10/10, 21:49:10, 35.102, 34.984, 35.023
2023/10/10, 21:49:20, 35.133, 35.023, 35.055
2023/10/10, 21:49:30, 35.164, 35.063, 35.094
